UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Trigger event time (s),Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Radius of turn (m),Speed_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e,Longitudinal acceleration_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e (g)
042249.040,7,10.67,125.7,12°57.647723 N,77°30.798332 E,0,0,0,0,747.67,-0.23,0.00,20.14,5.07,1.51,-0.06,0.10,9.78,10.3455273631841,0.09
042249.050,7,10.68,122.1,12°57.647717 N,77°30.798347 E,0,0,0,0,747.68,0.74,0.00,20.15,5.10,1.93,0.04,0.10,6.02,10.3761094527363,0.09
042249.060,7,10.95,121.0,12°57.647708 N,77°30.798362 E,0,0,0,0,747.68,0.48,0.00,20.16,5.13,0.57,0.76,0.10,5.42,10.4076616915423,0.09
042249.070,7,11.05,123.5,12°57.647697 N,77°30.798375 E,0,0,0,0,747.68,0.59,0.00,20.17,5.16,-1.34,0.29,0.10,6.29,10.4376169154229,0.08
042249.080,7,11.24,127.0,12°57.647685 N,77°30.798389 E,0,0,0,0,747.68,0.69,0.00,20.18,5.19,-1.98,0.52,0.10,8.41,10.4664726368159,0.08
042249.090,7,11.35,129.1,12°57.647673 N,77°30.798403 E,0,0,0,0,747.68,1.00,0.00,20.19,5.22,-1.17,0.31,0.10,10.43,10.4942089552239,0.08
042249.100,7,11.37,129.4,12°57.647663 N,77°30.798417 E,0,0,0,0,747.68,1.07,0.00,20.20,5.25,-0.14,0.07,0.10,10.32,10.5209154228856,0.08
042249.110,7,11.32,128.7,12°57.647653 N,77°30.798430 E,0,0,0,0,747.69,0.98,0.00,20.21,5.28,0.40,-0.13,0.10,10.59,10.5469452736318,0.07
042249.120,7,11.21,128.5,12°57.647643 N,77°30.798440 E,0,0,0,0,747.70,1.07,0.00,20.22,5.32,0.11,-0.34,0.11,10.14,10.5720646766169,0.07
042249.130,7,11.14,128.0,12°57.647633 N,77°30.798453 E,0,0,0,0,747.70,1.06,0.00,20.23,5.35,0.24,-0.20,0.11,11.05,10.5972437810945,0.07
042249.140,7,11.19,128.0,12°57.647623 N,77°30.798467 E,0,0,0,0,747.70,0.48,0.00,20.24,5.38,0.01,0.16,0.11,10.46,10.6222985074627,0.07
042249.150,7,11.12,129.0,12°57.647612 N,77°30.798479 E,0,0,0,0,747.71,0.86,0.00,20.25,5.41,-0.54,-0.20,0.11,11.26,10.6477512437811,0.07
042249.160,7,10.95,130.1,12°57.647602 N,77°30.798491 E,0,0,0,0,747.71,1.17,0.00,20.26,5.44,-0.60,-0.48,0.11,17.10,10.6731393034826,0.07
042249.170,7,10.59,130.6,12°57.647592 N,77°30.798502 E,0,0,0,0,747.72,1.40,0.00,20.27,5.47,-0.28,-1.04,0.12,37.36,10.7012885572139,0.08
042249.180,7,10.38,130.3,12°57.647583 N,77°30.798515 E,0,0,0,0,747.72,1.25,0.00,20.28,5.50,0.18,-0.58,0.12,648.29,10.7291293532338,0.08
042249.190,7,10.50,130.2,12°57.647572 N,77°30.798528 E,0,0,0,0,747.72,0.52,0.00,20.29,5.53,0.06,0.34,0.12,65.58,10.7560696517413,0.08
042249.200,7,10.44,130.4,12°57.647563 N,77°30.798541 E,0,0,0,0,747.72,0.68,0.00,20.30,5.56,-0.11,-0.19,0.13,58.01,10.7826268656716,0.08
042249.210,7,10.39,129.0,12°57.647554 N,77°30.798554 E,0,0,0,0,747.72,0.78,0.00,20.31,5.58,0.69,-0.13,0.13,72.69,10.8091791044776,0.08
042249.220,7,10.23,128.0,12°57.647545 N,77°30.798567 E,0,0,0,0,747.72,0.64,0.00,20.32,5.61,0.51,-0.44,0.13,55.01,10.8363980099502,0.08
042249.230,7,10.20,125.7,12°57.647537 N,77°30.798581 E,0,0,0,0,747.72,0.44,0.00,20.33,5.64,1.16,-0.11,0.13,17.38,10.8651990049751,0.08
042249.240,7,10.14,124.4,12°57.647528 N,77°30.798594 E,0,0,0,0,747.73,0.62,0.00,20.34,5.67,0.65,-0.16,0.13,14.46,10.8949303482587,0.08
042249.250,7,10.37,123.8,12°57.647519 N,77°30.798608 E,0,0,0,0,747.73,0.88,0.00,20.35,5.70,0.32,0.66,0.14,16.57,10.9237064676617,0.08
042249.260,7,10.64,124.3,12°57.647509 N,77°30.798622 E,0,0,0,0,747.73,0.48,0.00,20.36,5.73,-0.25,0.77,0.14,16.52,10.9489054726368,0.07
042249.270,7,11.07,126.1,12°57.647497 N,77°30.798636 E,0,0,0,0,747.73,-0.29,0.00,20.37,5.76,-0.98,1.21,0.14,20.14,10.9736766169154,0.07
042249.280,7,11.36,126.8,12°57.647486 N,77°30.798651 E,0,0,0,0,747.73,-0.27,0.00,20.38,5.79,-0.37,0.82,0.14,16.98,10.9974676616915,0.07
042249.290,7,11.71,125.3,12°57.647476 N,77°30.798666 E,0,0,0,0,747.73,-0.61,0.00,20.39,5.82,0.83,0.99,0.14,14.67,11.020407960199,0.06
042249.300,7,11.76,124.0,12°57.647466 N,77°30.798683 E,0,0,0,0,747.72,-0.79,0.00,20.40,5.85,0.76,0.13,0.14,9.94,11.0429900497512,0.06
042249.310,7,11.59,124.2,12°57.647457 N,77°30.798696 E,0,0,0,0,747.73,-0.24,0.00,20.41,5.89,-0.13,-0.47,0.14,9.45,11.0669253731343,0.07
042249.320,7,11.57,125.9,12°57.647446 N,77°30.798709 E,0,0,0,0,747.73,-0.12,0.00,20.42,5.92,-0.95,-0.04,0.14,12.34,11.0917910447761,0.07
042249.330,7,11.57,127.0,12°57.647435 N,77°30.798723 E,0,0,0,0,747.74,0.38,0.00,20.43,5.95,-0.63,-0.02,0.14,30.19,11.1162437810945,0.07
042249.340,7,11.42,127.7,12°57.647425 N,77°30.798737 E,0,0,0,0,747.74,0.95,0.00,20.44,5.98,-0.41,-0.41,0.14,927.03,11.1398805970149,0.07
042249.350,7,11.40,128.7,12°57.647414 N,77°30.798750 E,0,0,0,0,747.74,0.50,0.00,20.45,6.01,-0.55,-0.06,0.14,188.84,11.1630348258706,0.07
042249.360,7,11.37,128.8,12°57.647404 N,77°30.798761 E,0,0,0,0,747.74,0.14,0.00,20.46,6.05,-0.06,-0.08,0.14,419.57,11.1882686567164,0.07
042249.370,7,11.28,129.9,12°57.647393 N,77°30.798774 E,0,0,0,0,747.75,0.14,0.00,20.47,6.08,-0.57,-0.26,0.14,72.09,11.2161044776119,0.08
042249.380,7,11.45,127.9,12°57.647383 N,77°30.798789 E,0,0,0,0,747.76,1.04,0.00,20.48,6.11,1.10,0.47,0.14,265.45,11.2453731343284,0.08
042249.390,7,11.46,127.2,12°57.647373 N,77°30.798803 E,0,0,0,0,747.77,1.53,0.00,20.49,6.14,0.38,0.03,0.14,91.16,11.2739800995025,0.08
042249.400,7,11.43,126.1,12°57.647364 N,77°30.798818 E,0,0,0,0,747.77,1.77,0.00,20.50,6.17,0.64,-0.06,0.15,73.07,11.3019004975124,0.08
042249.410,7,11.30,124.9,12°57.647355 N,77°30.798832 E,0,0,0,0,747.77,1.20,0.00,20.51,6.20,0.66,-0.37,0.15,482.91,11.3289004975124,0.08
042249.420,7,11.37,123.4,12°57.647346 N,77°30.798848 E,0,0,0,0,747.76,0.54,0.00,20.52,6.24,0.85,0.19,0.15,40.48,11.3546019900497,0.07
042249.430,7,11.38,122.2,12°57.647337 N,77°30.798863 E,0,0,0,0,747.77,0.82,0.00,20.53,6.27,0.69,0.04,0.15,24.58,11.3786169154229,0.07
042249.440,7,11.09,121.9,12°57.647328 N,77°30.798878 E,0,0,0,0,747.77,1.16,0.00,20.54,6.30,0.13,-0.83,0.16,27.53,11.401263681592,0.06
042249.450,7,11.01,122.4,12°57.647319 N,77°30.798892 E,0,0,0,0,747.77,1.39,0.00,20.55,6.33,-0.23,-0.22,0.16,54.18,11.4217711442786,0.06
042249.460,7,11.22,122.0,12°57.647309 N,77°30.798908 E,0,0,0,0,747.77,0.76,0.00,20.56,6.36,0.20,0.57,0.16,25.50,11.4416766169154,0.06
042249.470,7,11.13,121.5,12°57.647301 N,77°30.798923 E,0,0,0,0,747.77,0.43,0.00,20.57,6.39,0.28,-0.24,0.17,12.89,11.4616467661692,0.06
042249.480,7,11.00,121.1,12°57.647292 N,77°30.798936 E,0,0,0,0,747.77,0.02,0.00,20.58,6.42,0.21,-0.37,0.17,10.42,11.4828059701493,0.06
042249.490,7,11.35,119.1,12°57.647283 N,77°30.798953 E,0,0,0,0,747.77,-0.33,0.00,20.59,6.45,1.13,1.00,0.17,11.40,11.5047860696517,0.06
042249.500,7,11.71,117.2,12°57.647275 N,77°30.798970 E,0,0,0,0,747.78,0.35,0.00,20.60,6.48,1.09,1.01,0.17,9.71,11.529631840796,0.07
042249.510,7,11.83,116.4,12°57.647267 N,77°30.798985 E,0,0,0,0,747.78,-0.25,0.00,20.61,6.52,0.50,0.35,0.17,7.95,11.5560895522388,0.07
042249.520,7,11.80,116.5,12°57.647258 N,77°30.798999 E,0,0,0,0,747.78,-0.75,0.00,20.62,6.55,-0.10,-0.07,0.17,7.23,11.5809154228856,0.07
042249.530,7,11.63,116.8,12°57.647250 N,77°30.799014 E,0,0,0,0,747.79,0.21,0.00,20.63,6.58,-0.15,-0.48,0.17,7.17,11.6057263681592,0.07
042249.540,7,11.65,117.1,12°57.647241 N,77°30.799030 E,0,0,0,0,747.80,1.68,0.00,20.64,6.62,-0.16,0.04,0.17,8.20,11.6301990049751,0.07
042249.550,7,11.68,119.3,12°57.647231 N,77°30.799045 E,0,0,0,0,747.80,1.20,0.00,20.65,6.65,-1.28,0.10,0.17,14.68,11.6545422885572,0.07
042249.560,7,11.72,119.8,12°57.647222 N,77°30.799061 E,0,0,0,0,747.79,0.39,0.00,20.66,6.68,-0.32,0.11,0.18,42.28,11.6794726368159,0.07
042249.570,7,11.91,119.9,12°57.647212 N,77°30.799077 E,0,0,0,0,747.79,0.00,0.00,20.67,6.71,-0.04,0.53,0.18,84.78,11.7050696517413,0.07
042249.580,7,12.27,119.1,12°57.647203 N,77°30.799095 E,0,0,0,0,747.79,0.14,0.00,20.68,6.75,0.45,1.02,0.18,22.89,11.7310199004975,0.07
042249.590,7,12.26,119.8,12°57.647194 N,77°30.799110 E,0,0,0,0,747.80,0.27,0.00,20.69,6.78,-0.43,-0.02,0.18,13.80,11.7570845771144,0.07
042249.600,7,12.15,119.6,12°57.647185 N,77°30.799126 E,0,0,0,0,747.79,0.23,0.00,20.70,6.81,0.13,-0.32,0.18,10.37,11.7843930348259,0.08
042249.610,7,12.00,119.4,12°57.647176 N,77°30.799142 E,0,0,0,0,747.80,0.40,0.00,20.71,6.85,0.14,-0.42,0.18,9.74,11.8129154228856,0.08
042249.620,7,11.97,119.9,12°57.647167 N,77°30.799157 E,0,0,0,0,747.80,0.37,0.00,20.72,6.88,-0.31,-0.08,0.18,11.09,11.8399353233831,0.08
042249.630,7,12.14,120.6,12°57.647157 N,77°30.799174 E,0,0,0,0,747.80,-0.06,0.00,20.73,6.91,-0.43,0.46,0.18,12.55,11.8651592039801,0.07
042249.640,7,12.24,120.0,12°57.647149 N,77°30.799190 E,0,0,0,0,747.80,-0.50,0.00,20.74,6.95,0.39,0.30,0.18,12.33,11.8887313432836,0.07
042249.650,7,12.37,117.1,12°57.647142 N,77°30.799206 E,0,0,0,0,747.81,0.35,0.00,20.75,6.98,1.73,0.37,0.18,9.23,11.9116119402985,0.06
042249.660,7,12.06,115.7,12°57.647135 N,77°30.799222 E,0,0,0,0,747.82,0.98,0.00,20.76,7.02,0.87,-0.89,0.18,7.34,11.9344278606965,0.06
042249.670,7,11.98,115.6,12°57.647127 N,77°30.799238 E,0,0,0,0,747.82,0.99,0.00,20.77,7.05,0.03,-0.24,0.18,6.71,11.9576169154229,0.07
042249.680,7,11.87,115.4,12°57.647119 N,77°30.799255 E,0,0,0,0,747.82,0.89,0.00,20.78,7.08,0.12,-0.31,0.19,6.33,11.9803731343284,0.06
042249.690,7,11.64,114.8,12°57.647112 N,77°30.799270 E,0,0,0,0,747.82,0.18,0.00,20.79,7.12,0.33,-0.65,0.19,6.11,12.0048009950249,0.07
042249.700,7,11.25,113.5,12°57.647106 N,77°30.799284 E,0,0,0,0,747.83,0.15,0.00,20.80,7.15,0.74,-1.11,0.19,5.48,12.0310547263682,0.07
042249.710,7,11.08,111.9,12°57.647100 N,77°30.799300 E,0,0,0,0,747.83,-0.07,0.00,20.81,7.18,0.88,-0.46,0.19,4.87,12.0576666666667,0.08
042249.720,7,11.32,110.8,12°57.647094 N,77°30.799316 E,0,0,0,0,747.83,0.50,0.00,20.82,7.21,0.61,0.67,0.19,5.04,12.083144278607,0.07
042249.730,7,11.52,110.9,12°57.647086 N,77°30.799333 E,0,0,0,0,747.84,1.51,0.00,20.83,7.24,-0.06,0.55,0.19,5.46,12.106552238806,0.07
042249.740,7,11.76,112.1,12°57.647081 N,77°30.799351 E,0,0,0,0,747.85,1.59,0.00,20.84,7.27,-0.71,0.69,0.19,7.02,12.1290547263682,0.06
042249.750,7,12.09,112.8,12°57.647073 N,77°30.799369 E,0,0,0,0,747.84,0.76,0.00,20.85,7.31,-0.40,0.93,0.20,8.44,12.1494179104478,0.06
042249.760,7,12.18,115.0,12°57.647064 N,77°30.799386 E,0,0,0,0,747.84,0.22,0.00,20.86,7.34,-1.32,0.25,0.20,11.20,12.1688805970149,0.06
042249.770,7,12.06,119.0,12°57.647053 N,77°30.799400 E,0,0,0,0,747.84,-0.01,0.00,20.87,7.37,-2.39,-0.32,0.20,18.47,12.1892885572139,0.06
042249.780,7,12.02,121.5,12°57.647043 N,77°30.799415 E,0,0,0,0,747.84,-0.15,0.00,20.88,7.41,-1.49,-0.12,0.20,21.21,12.2099651741293,0.06
042249.790,7,12.07,122.1,12°57.647034 N,77°30.799431 E,0,0,0,0,747.83,-0.51,0.00,20.89,7.44,-0.38,0.15,0.20,21.21,12.2295373134328,0.06
042249.800,7,12.36,118.9,12°57.647023 N,77°30.799449 E,0,0,0,0,747.83,-1.17,0.00,20.90,7.48,1.99,0.82,0.20,15.58,12.2478308457711,0.05
042249.810,7,13.11,116.2,12°57.647015 N,77°30.799470 E,0,0,0,0,747.83,-1.43,0.00,20.91,7.51,1.72,2.12,0.20,13.68,12.2669850746269,0.05
042249.820,7,13.51,114.9,12°57.647007 N,77°30.799490 E,0,0,0,0,747.83,-1.52,0.00,20.92,7.55,0.91,1.12,0.20,11.69,12.2863631840796,0.05
042249.830,7,13.45,114.5,12°57.646999 N,77°30.799507 E,0,0,0,0,747.83,-0.94,0.00,20.93,7.58,0.21,-0.16,0.19,9.61,12.3062835820895,0.06
042249.840,7,13.12,115.2,12°57.646991 N,77°30.799524 E,0,0,0,0,747.84,0.56,0.00,20.94,7.62,-0.40,-0.94,0.19,8.98,12.3286517412935,0.06
042249.850,7,12.79,114.8,12°57.646984 N,77°30.799540 E,0,0,0,0,747.85,1.47,0.00,20.95,7.66,0.20,-0.91,0.19,8.06,12.3513781094527,0.06
042249.860,7,12.82,114.8,12°57.646976 N,77°30.799555 E,0,0,0,0,747.86,1.61,0.00,20.96,7.69,0.02,0.08,0.19,7.49,12.3712437810945,0.06
042249.870,7,12.63,116.0,12°57.646967 N,77°30.799572 E,0,0,0,0,747.86,1.31,0.00,20.97,7.73,-0.72,-0.55,0.20,7.97,12.3910248756219,0.06
042249.880,7,12.35,117.8,12°57.646957 N,77°30.799587 E,0,0,0,0,747.86,0.82,0.00,20.98,7.76,-1.12,-0.78,0.20,8.31,12.4119552238806,0.06
042249.890,7,12.13,118.7,12°57.646949 N,77°30.799602 E,0,0,0,0,747.86,0.83,0.00,20.99,7.80,-0.54,-0.64,0.20,10.68,12.4341492537313,0.06
042249.900,7,11.89,118.4,12°57.646941 N,77°30.799618 E,0,0,0,0,747.87,1.15,0.00,21.00,7.83,0.19,-0.68,0.20,10.88,12.4576069651741,0.07
042249.910,7,11.80,118.8,12°57.646932 N,77°30.799634 E,0,0,0,0,747.87,0.94,0.00,21.01,7.86,-0.25,-0.24,0.20,13.11,12.4803880597015,0.06
042249.920,7,11.69,119.3,12°57.646924 N,77°30.799649 E,0,0,0,0,747.87,0.67,0.00,21.02,7.90,-0.30,-0.32,0.21,16.92,12.5034726368159,0.07
042249.930,7,11.46,117.6,12°57.646916 N,77°30.799666 E,0,0,0,0,747.87,0.96,0.00,21.03,7.93,0.97,-0.66,0.21,15.98,12.527552238806,0.07
042249.940,7,11.36,117.1,12°57.646908 N,77°30.799682 E,0,0,0,0,747.88,1.38,0.00,21.04,7.96,0.29,-0.26,0.21,18.09,12.551631840796,0.07
042249.950,7,11.50,117.2,12°57.646900 N,77°30.799698 E,0,0,0,0,747.89,1.61,0.00,21.05,7.99,-0.06,0.39,0.22,19.62,12.5758855721393,0.07
042249.960,7,11.85,119.1,12°57.646890 N,77°30.799715 E,0,0,0,0,747.87,-0.14,0.00,21.06,8.02,-1.13,0.98,0.22,29.50,12.6032189054726,0.08
042249.970,7,12.15,121.1,12°57.646879 N,77°30.799731 E,0,0,0,0,747.87,-1.10,0.00,21.07,8.06,-1.20,0.85,0.22,108.37,12.6309850746269,0.08
042249.980,7,12.49,120.7,12°57.646870 N,77°30.799748 E,0,0,0,0,747.86,-1.44,0.00,21.08,8.09,0.23,0.97,0.22,131.66,12.6604925373134,0.08
042249.990,7,12.68,120.3,12°57.646861 N,77°30.799766 E,0,0,0,0,747.88,-0.02,0.00,21.09,8.13,0.26,0.54,0.22,130.29,12.6879552238806,0.08
042250.000,7,13.02,120.3,12°57.646851 N,77°30.799784 E,0,0,0,0,747.88,0.15,0.00,21.10,8.16,0.03,0.97,0.22,88.84,12.7125721393035,0.07
042250.010,7,13.13,120.2,12°57.646841 N,77°30.799802 E,0,0,0,0,747.88,0.33,0.00,21.11,8.20,0.07,0.29,0.22,35.87,12.7352139303483,0.06
042250.020,7,13.17,120.2,12°57.646832 N,77°30.799819 E,0,0,0,0,747.88,-0.09,0.00,21.12,8.24,-0.01,0.12,0.22,27.83,12.756039800995,0.06
042250.030,7,13.40,120.8,12°57.646821 N,77°30.799836 E,0,0,0,0,747.87,-1.18,0.00,21.13,8.27,-0.42,0.67,0.22,25.30,12.776671641791,0.06
042250.040,7,13.39,123.3,12°57.646813 N,77°30.799852 E,0,0,0,0,747.88,-0.20,0.00,21.14,8.31,-1.66,-0.03,0.22,16.62,12.7970845771144,0.06
042250.050,7,13.30,124.1,12°57.646803 N,77°30.799868 E,0,0,0,0,747.88,-0.19,0.00,21.15,8.35,-0.53,-0.25,0.22,15.25,12.8189800995025,0.06
042250.060,7,13.32,125.2,12°57.646792 N,77°30.799884 E,0,0,0,0,747.87,-0.79,0.00,21.16,8.38,-0.68,0.05,0.22,18.30,12.8422736318408,0.07
042250.070,7,13.08,124.3,12°57.646783 N,77°30.799901 E,0,0,0,0,747.87,-0.94,0.00,21.17,8.42,0.59,-0.69,0.21,23.91,12.8656169154229,0.07
042250.080,7,12.87,121.6,12°57.646776 N,77°30.799918 E,0,0,0,0,747.87,-0.44,0.00,21.18,8.46,1.71,-0.59,0.21,61.45,12.8896616915423,0.07
042250.090,7,12.66,118.3,12°57.646769 N,77°30.799936 E,0,0,0,0,747.88,0.72,0.00,21.19,8.49,2.07,-0.59,0.21,119.50,12.9138905472637,0.07
042250.100,7,12.56,115.7,12°57.646762 N,77°30.799954 E,0,0,0,0,747.89,1.51,0.00,21.20,8.53,1.60,-0.29,0.21,24.62,12.9381293532338,0.07
042250.110,7,12.59,115.5,12°57.646755 N,77°30.799971 E,0,0,0,0,747.89,1.25,0.00,21.21,8.56,0.09,0.08,0.21,25.10,12.9610149253731,0.06
042250.120,7,12.64,114.2,12°57.646747 N,77°30.799989 E,0,0,0,0,747.90,1.44,0.00,21.22,8.60,0.81,0.14,0.22,19.99,12.9827462686567,0.06
042250.130,7,12.84,112.9,12°57.646740 N,77°30.800007 E,0,0,0,0,747.90,1.30,0.00,21.23,8.63,0.84,0.59,0.22,14.94,13.0038407960199,0.06
042250.140,7,12.78,113.6,12°57.646730 N,77°30.800024 E,0,0,0,0,747.90,0.78,0.00,21.24,8.67,-0.44,-0.18,0.22,14.82,13.0243980099502,0.06
042250.150,7,12.87,113.5,12°57.646721 N,77°30.800042 E,0,0,0,0,747.89,-0.25,0.00,21.25,8.70,0.06,0.24,0.22,16.19,13.0438805970149,0.06
042250.160,7,12.76,112.7,12°57.646710 N,77°30.800059 E,0,0,0,0,747.88,-1.25,0.00,21.26,8.74,0.52,-0.31,0.22,23.27,13.0630248756219,0.05
042250.170,7,13.07,112.8,12°57.646702 N,77°30.800078 E,0,0,0,0,747.88,-1.18,0.00,21.27,8.77,-0.05,0.88,0.22,36.33,13.0834228855721,0.06
042250.180,7,13.05,112.6,12°57.646694 N,77°30.800096 E,0,0,0,0,747.89,0.09,0.00,21.28,8.81,0.10,-0.05,0.22,34.96,13.1048009950249,0.06
042250.190,7,12.93,115.3,12°57.646684 N,77°30.800112 E,0,0,0,0,747.91,1.55,0.00,21.29,8.85,-1.73,-0.35,0.22,874.39,13.1278109452736,0.07
042250.200,7,12.82,117.9,12°57.646674 N,77°30.800128 E,0,0,0,0,747.92,2.59,0.00,21.30,8.88,-1.63,-0.31,0.22,34.22,13.1518109452736,0.07
042250.210,7,12.84,118.4,12°57.646665 N,77°30.800145 E,0,0,0,0,747.93,2.83,0.00,21.31,8.92,-0.32,0.07,0.23,21.40,13.1776865671642,0.07
042250.220,7,13.03,116.8,12°57.646657 N,77°30.800164 E,0,0,0,0,747.93,1.64,0.00,21.32,8.95,1.04,0.53,0.23,21.81,13.2042587064677,0.08
042250.230,7,13.33,115.1,12°57.646649 N,77°30.800184 E,0,0,0,0,747.92,1.06,0.00,21.33,8.99,1.09,0.84,0.24,25.27,13.2315373134328,0.08
042250.240,7,13.61,114.8,12°57.646641 N,77°30.800203 E,0,0,0,0,747.92,0.52,0.00,21.34,9.03,0.22,0.80,0.24,28.69,13.2589502487562,0.08
042250.250,7,13.56,114.8,12°57.646633 N,77°30.800221 E,0,0,0,0,747.92,0.37,0.00,21.35,9.07,0.01,-0.14,0.24,42.00,13.2861542288557,0.08
042250.260,7,13.15,115.5,12°57.646620 N,77°30.800235 E,0,0,0,0,747.90,0.01,0.00,21.36,9.10,-0.45,-1.15,0.24,40.43,13.3108407960199,0.07
042250.270,7,13.08,114.2,12°57.646611 N,77°30.800252 E,0,0,0,0,747.91,0.99,0.00,21.37,9.14,0.81,-0.20,0.25,132.69,13.3343781094527,0.07
042250.280,7,12.94,113.0,12°57.646603 N,77°30.800270 E,0,0,0,0,747.91,1.43,0.00,21.38,9.18,0.76,-0.38,0.25,17.54,13.3565820895522,0.06
042250.290,7,12.65,112.3,12°57.646596 N,77°30.800286 E,0,0,0,0,747.92,2.16,0.00,21.39,9.21,0.46,-0.84,0.25,11.12,13.3787313432836,0.06
042250.300,7,12.54,113.0,12°57.646588 N,77°30.800304 E,0,0,0,0,747.91,0.49,0.00,21.40,9.25,-0.46,-0.31,0.26,11.16,13.4000099502488,0.06
042250.310,7,12.75,113.4,12°57.646581 N,77°30.800323 E,0,0,0,0,747.91,0.04,0.00,21.41,9.28,-0.22,0.60,0.26,18.74,13.4229651741293,0.07
042250.320,7,12.95,113.3,12°57.646573 N,77°30.800342 E,0,0,0,0,747.92,0.53,0.00,21.42,9.32,0.01,0.58,0.26,36.37,13.4482885572139,0.07
042250.330,7,13.24,114.9,12°57.646564 N,77°30.800361 E,0,0,0,0,747.93,1.23,0.00,21.43,9.35,-1.00,0.83,0.26,1000.00,13.4741741293532,0.07
042250.340,7,13.20,115.7,12°57.646555 N,77°30.800379 E,0,0,0,0,747.94,1.31,0.00,21.44,9.39,-0.56,-0.12,0.27,90.04,13.5014726368159,0.08
042250.350,7,13.22,115.6,12°57.646546 N,77°30.800397 E,0,0,0,0,747.94,1.24,0.00,21.45,9.43,0.12,0.07,0.27,268.34,13.5282388059701,0.08
042250.360,7,13.56,114.0,12°57.646538 N,77°30.800417 E,0,0,0,0,747.95,1.65,0.00,21.46,9.46,1.03,0.96,0.27,134.25,13.5525024875622,0.07
042250.370,7,14.19,113.0,12°57.646529 N,77°30.800439 E,0,0,0,0,747.95,1.49,0.00,21.47,9.50,0.69,1.79,0.28,64.72,13.5740995024876,0.06
042250.380,7,14.43,112.4,12°57.646522 N,77°30.800460 E,0,0,0,0,747.95,0.71,0.00,21.48,9.54,0.45,0.68,0.28,32.91,13.5948805970149,0.06
042250.390,7,14.43,112.4,12°57.646514 N,77°30.800479 E,0,0,0,0,747.94,-0.67,0.00,21.49,9.58,-0.03,-0.01,0.28,21.89,13.6146218905473,0.06
042250.400,7,14.35,112.3,12°57.646506 N,77°30.800498 E,0,0,0,0,747.94,-0.54,0.00,21.50,9.62,0.10,-0.23,0.28,18.23,13.634815920398,0.06
042250.410,7,14.12,113.7,12°57.646497 N,77°30.800517 E,0,0,0,0,747.95,0.61,0.00,21.51,9.66,-0.96,-0.67,0.28,24.43,13.6551094527363,0.06
042250.420,7,13.90,115.9,12°57.646487 N,77°30.800534 E,0,0,0,0,747.96,1.09,0.00,21.52,9.70,-1.50,-0.61,0.28,38.64,13.6757114427861,0.06
042250.430,7,13.72,118.9,12°57.646475 N,77°30.800550 E,0,0,0,0,747.96,1.20,0.00,21.53,9.74,-2.05,-0.50,0.29,265.19,13.6977910447761,0.06
042250.440,7,13.55,121.5,12°57.646463 N,77°30.800566 E,0,0,0,0,747.96,0.54,0.00,21.54,9.78,-1.77,-0.48,0.29,27.92,13.7191592039801,0.06
042250.450,7,13.32,122.9,12°57.646450 N,77°30.800580 E,0,0,0,0,747.94,-0.12,0.00,21.55,9.81,-0.92,-0.66,0.29,18.48,13.7400149253731,0.06
042250.460,7,13.07,119.8,12°57.646442 N,77°30.800598 E,0,0,0,0,747.94,0.12,0.00,21.56,9.85,2.05,-0.71,0.29,41.28,13.761223880597,0.06
042250.470,7,13.09,115.7,12°57.646436 N,77°30.800619 E,0,0,0,0,747.95,0.41,0.00,21.57,9.89,2.60,0.07,0.29,31.54,13.7823830845771,0.06
042250.480,7,13.27,114.7,12°57.646429 N,77°30.800639 E,0,0,0,0,747.96,0.65,0.00,21.58,9.92,0.69,0.50,0.29,16.80,13.8053233830846,0.06
042250.490,7,13.25,116.0,12°57.646405 N,77°30.800649 E,0,0,0,0,747.91,0.88,0.00,21.59,9.96,-0.85,-0.05,0.29,22.69,13.8304029850746,0.07
042250.500,7,13.66,116.5,12°57.646392 N,77°30.800667 E,0,0,0,0,747.90,1.01,0.00,21.60,10.00,-0.34,1.16,0.30,28.95,13.854184079602,0.07
042250.510,7,13.95,116.6,12°57.646379 N,77°30.800685 E,0,0,0,0,747.89,0.28,0.00,21.61,10.04,-0.08,0.82,0.30,30.77,13.8769253731343,0.06
042250.520,7,14.01,116.5,12°57.646367 N,77°30.800702 E,0,0,0,0,747.87,-0.08,0.00,21.62,10.08,0.07,0.18,0.30,30.99,13.9011194029851,0.07
042250.530,7,14.14,116.1,12°57.646359 N,77°30.800723 E,0,0,0,0,747.88,-0.19,0.00,21.63,10.11,0.26,0.36,0.30,28.27,13.9246915422886,0.07
042250.540,7,14.03,116.5,12°57.646352 N,77°30.800743 E,0,0,0,0,747.89,0.31,0.00,21.64,10.15,-0.23,-0.31,0.30,26.12,13.9491741293532,0.07
042250.550,7,13.93,116.8,12°57.646346 N,77°30.800763 E,0,0,0,0,747.91,0.41,0.00,21.65,10.19,-0.21,-0.29,0.30,17.24,13.9736915422886,0.07
