UTC time,Satellites,Speed (km/h),Heading (Degrees),Latitude,Longitude,BrakeTrigger,Dgps,Wav file,Dual Antenna Status,Height (m),Vertical velocity (km/h),Trigger event time (s),Elapsed time (s),Distance (m),Lateral acceleration (g),Longitudinal acceleration (g),Relative height (m),Radius of turn (m),Speed_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e,Longitudinal acceleration_|_ReplacedChannel_|__|_ContextSpecificChannel_|_f82f7070-678c-48b4-9531-f2a604a7595e (g)
144811.250,5,0.11,339.3,12°56.691136 N,77°31.745046 E,0,0,0,0,731.50,-0.59,0.00,114.46,93.89,-0.10,-0.54,-7.90,0.01,0.281537313432836,0.00
144811.260,5,0.40,189.4,12°56.691134 N,77°31.745046 E,0,0,0,0,731.50,-0.90,0.00,114.47,93.89,2.94,0.81,-7.90,20.14,0.282159203980099,0.00
144811.270,5,0.35,162.7,12°56.691134 N,77°31.745047 E,0,0,0,0,731.50,-0.47,0.00,114.48,93.89,0.46,-0.14,-7.90,0.06,0.28210447761194,0.00
144811.280,5,0.20,155.4,12°56.691134 N,77°31.745047 E,0,0,0,0,731.50,-0.35,0.00,114.49,93.89,0.07,-0.42,-7.90,0.02,0.281676616915423,0.00
144811.290,5,0.12,257.5,12°56.691135 N,77°31.745046 E,0,0,0,0,731.51,0.15,0.00,114.50,93.89,-0.60,-0.22,-7.90,0.02,0.280965174129353,0.00
144811.300,5,0.15,165.2,12°56.691134 N,77°31.745046 E,0,0,0,0,731.51,0.08,0.00,114.51,93.89,0.69,0.09,-7.90,0.02,0.280009950248756,0.00
144811.310,5,0.08,266.6,12°56.691135 N,77°31.745046 E,0,0,0,0,731.51,0.40,0.00,114.52,93.89,-0.40,-0.20,-7.90,0.01,0.281084577114428,0.00
144811.320,5,0.06,224.8,12°56.691134 N,77°31.745046 E,0,0,0,0,731.51,0.21,0.00,114.53,93.89,0.13,-0.05,-7.90,0.01,0.28173631840796,0.00
144811.330,5,0.24,191.1,12°56.691133 N,77°31.745046 E,0,0,0,0,731.51,-0.14,0.00,114.54,93.89,0.40,0.50,-7.90,0.12,0.282348258706468,0.00
144811.340,5,0.12,197.1,12°56.691134 N,77°31.745046 E,0,0,0,0,731.51,-0.01,0.00,114.55,93.89,-0.04,-0.33,-7.90,0.17,0.282084577114428,0.00
144811.350,5,0.13,328.4,12°56.691135 N,77°31.745046 E,0,0,0,0,731.51,0.03,0.00,114.56,93.89,-0.87,0.03,-7.90,0.01,0.281134328358209,0.00
144811.360,5,0.23,0.7,12°56.691135 N,77°31.745046 E,0,0,0,0,731.51,-0.23,0.00,114.57,93.89,-0.37,0.27,-7.90,0.01,0.281398009950249,0.00
144811.370,5,0.33,0.6,12°56.691136 N,77°31.745047 E,0,0,0,0,731.52,0.00,0.00,114.58,93.89,0.00,0.28,-7.90,0.01,0.280278606965174,0.00
144811.380,5,0.39,4.9,12°56.691136 N,77°31.745047 E,0,0,0,0,731.52,0.42,0.00,114.59,93.89,-0.08,0.18,-7.90,0.01,0.280203980099503,0.00
144811.390,5,0.47,351.0,12°56.691137 N,77°31.745046 E,0,0,0,0,731.52,0.59,0.00,114.60,93.89,0.32,0.23,-7.90,0.01,0.279547263681592,0.00
144811.400,5,0.23,332.3,12°56.691136 N,77°31.745046 E,0,0,0,0,731.52,0.10,0.00,114.61,93.89,0.21,-0.69,-7.90,0.00,0.28036815920398,0.00
144811.410,5,0.11,128.8,12°56.691135 N,77°31.745047 E,0,0,0,0,731.52,0.06,0.00,114.62,93.89,1.06,-0.35,-7.90,0.00,0.280786069651741,0.00
144811.420,5,0.22,26.2,12°56.691136 N,77°31.745047 E,0,0,0,0,731.52,0.23,0.00,114.63,93.89,1.13,0.33,-7.90,0.00,0.281164179104478,0.00
144811.430,5,0.38,108.9,12°56.691135 N,77°31.745049 E,0,0,0,0,731.53,0.08,0.00,114.64,93.89,-1.57,0.46,-7.90,0.01,0.282228855721393,0.00
144811.440,5,0.32,143.7,12°56.691134 N,77°31.745048 E,0,0,0,0,731.52,-0.06,0.00,114.65,93.89,-0.56,-0.17,-7.90,0.01,0.280985074626866,0.00
144811.450,5,0.36,158.1,12°56.691133 N,77°31.745048 E,0,0,0,0,731.52,-0.22,0.00,114.66,93.89,-0.26,0.10,-7.90,0.01,0.281477611940299,0.00
144811.460,5,0.34,180.5,12°56.691133 N,77°31.745048 E,0,0,0,0,731.52,-0.29,0.00,114.67,93.89,-0.38,-0.05,-7.90,0.01,0.281930348258707,0.00
144811.470,5,0.25,189.3,12°56.691133 N,77°31.745048 E,0,0,0,0,731.53,-0.23,0.00,114.68,93.89,-0.11,-0.27,-7.90,0.01,0.282019900497513,0.00
144811.480,5,0.17,243.8,12°56.691134 N,77°31.745047 E,0,0,0,0,731.53,0.11,0.00,114.69,93.89,-0.45,-0.22,-7.90,0.00,0.280432835820896,0.00
144811.490,5,0.23,239.4,12°56.691133 N,77°31.745047 E,0,0,0,0,731.53,-0.09,0.00,114.70,93.89,0.05,0.18,-7.90,0.00,0.280965174129353,0.00
144811.500,5,0.41,211.7,12°56.691132 N,77°31.745047 E,0,0,0,0,731.53,-0.53,0.00,114.71,93.89,0.56,0.49,-7.90,0.01,0.281641791044776,0.00
144811.510,5,0.47,217.9,12°56.691132 N,77°31.745046 E,0,0,0,0,731.53,-0.33,0.00,114.72,93.89,-0.14,0.18,-7.90,0.01,0.283029850746269,0.00
144811.520,5,0.23,280.2,12°56.691133 N,77°31.745047 E,0,0,0,0,731.53,0.08,0.00,114.73,93.89,-0.71,-0.69,-7.90,0.00,0.282845771144279,0.00
144811.530,5,0.26,255.1,12°56.691133 N,77°31.745046 E,0,0,0,0,731.54,0.31,0.00,114.74,93.89,0.33,0.10,-7.90,0.01,0.281537313432836,0.00
144811.540,5,0.35,321.9,12°56.691134 N,77°31.745047 E,0,0,0,0,731.53,-0.01,0.00,114.75,93.89,-1.15,0.24,-7.90,0.01,0.282044776119403,0.00
144811.550,5,0.18,25.2,12°56.691134 N,77°31.745048 E,0,0,0,0,731.53,-0.10,0.00,114.76,93.89,2.68,-0.47,-7.90,0.00,0.282462686567164,0.00
144811.560,5,0.21,49.9,12°56.691134 N,77°31.745049 E,0,0,0,0,731.54,0.09,0.00,114.77,93.89,-0.26,0.09,-7.90,0.00,0.284199004975125,0.00
144811.570,5,0.18,24.0,12°56.691134 N,77°31.745048 E,0,0,0,0,731.54,0.10,0.00,114.78,93.89,0.23,-0.09,-7.90,0.00,0.285069651741294,0.00
144811.580,5,0.13,224.5,12°56.691133 N,77°31.745047 E,0,0,0,0,731.54,0.04,0.00,114.79,93.89,-1.31,-0.14,-7.90,0.00,0.282885572139304,-0.01
144811.590,5,0.34,230.2,12°56.691132 N,77°31.745047 E,0,0,0,0,731.54,0.22,0.00,114.80,93.89,-0.09,0.58,-7.90,0.00,0.282358208955224,0.00
144811.600,5,0.42,243.4,12°56.691132 N,77°31.745046 E,0,0,0,0,731.54,0.08,0.00,114.81,93.89,-0.28,0.25,-7.90,0.01,0.281109452736319,0.00
144811.610,5,0.63,205.5,12°56.691130 N,77°31.745046 E,0,0,0,0,731.54,-0.21,0.00,114.82,93.89,1.19,0.59,-7.90,0.01,0.280925373134329,0.00
144811.620,5,0.61,185.3,12°56.691129 N,77°31.745047 E,0,0,0,0,731.54,-0.09,0.00,114.83,93.90,0.61,-0.06,-7.90,0.01,0.281751243781095,0.00
144811.630,5,0.35,203.3,12°56.691130 N,77°31.745047 E,0,0,0,0,731.54,-0.14,0.00,114.84,93.90,-0.31,-0.74,-7.90,0.01,0.282039800995025,0.00
144811.640,5,0.13,137.5,12°56.691131 N,77°31.745048 E,0,0,0,0,731.54,-0.05,0.00,114.85,93.90,0.44,-0.61,-7.90,0.00,0.281333333333333,0.00
144811.650,5,0.34,66.2,12°56.691132 N,77°31.745049 E,0,0,0,0,731.54,-0.10,0.00,114.86,93.90,1.21,0.59,-7.90,0.01,0.280572139303483,0.00
144811.660,5,0.34,62.2,12°56.691132 N,77°31.745049 E,0,0,0,0,731.55,0.00,0.00,114.87,93.90,0.07,-0.02,-7.90,0.01,0.279014925373134,0.00
144811.670,5,0.09,113.1,12°56.691132 N,77°31.745048 E,0,0,0,0,731.55,-0.10,0.00,114.88,93.90,-0.23,-0.69,-7.90,0.00,0.277965174129353,0.00
144811.680,5,0.22,88.0,12°56.691132 N,77°31.745049 E,0,0,0,0,731.55,0.47,0.00,114.89,93.90,0.27,0.36,-7.90,0.01,0.278358208955224,0.00
144811.690,5,0.15,27.7,12°56.691132 N,77°31.745049 E,0,0,0,0,731.55,0.40,0.00,114.90,93.90,0.45,-0.20,-7.90,0.03,0.275313432835821,-0.01
144811.700,5,0.14,348.9,12°56.691133 N,77°31.745048 E,0,0,0,0,731.55,-0.21,0.00,114.91,93.90,0.27,-0.02,-7.90,0.13,0.274810945273632,0.00
144811.710,5,0.03,51.6,12°56.691132 N,77°31.745049 E,0,0,0,0,731.55,-0.16,0.00,114.92,93.90,0.41,-0.32,-7.90,0.01,0.276656716417911,0.01
144811.720,5,0.26,197.5,12°56.691131 N,77°31.745049 E,0,0,0,0,731.55,-0.23,0.00,114.93,93.90,-1.86,0.65,-7.90,0.02,0.276810945273632,0.00
144811.730,5,0.07,209.8,12°56.691132 N,77°31.745049 E,0,0,0,0,731.55,0.04,0.00,114.94,93.90,-0.04,-0.52,-7.90,0.00,0.276756218905473,0.00
144811.740,5,0.11,170.2,12°56.691131 N,77°31.745049 E,0,0,0,0,731.56,0.55,0.00,114.95,93.90,0.22,0.10,-7.90,0.00,0.276099502487562,0.00
144811.750,5,0.42,191.7,12°56.691130 N,77°31.745049 E,0,0,0,0,731.56,0.28,0.00,114.96,93.90,-0.44,0.86,-7.90,0.01,0.274034825870647,-0.01
144811.760,5,0.48,190.5,12°56.691129 N,77°31.745049 E,0,0,0,0,731.56,-0.13,0.00,114.97,93.90,0.03,0.19,-7.90,0.02,0.272766169154229,0.00
144811.770,5,0.40,189.3,12°56.691129 N,77°31.745049 E,0,0,0,0,731.56,-0.38,0.00,114.98,93.90,0.02,-0.22,-7.90,0.01,0.271328358208955,0.00
144811.780,5,0.27,202.2,12°56.691129 N,77°31.745049 E,0,0,0,0,731.56,-0.37,0.00,114.99,93.90,-0.17,-0.39,-7.90,0.01,0.269084577114428,-0.01
144811.790,5,0.06,237.4,12°56.691130 N,77°31.745049 E,0,0,0,0,731.56,-0.14,0.00,115.00,93.90,-0.10,-0.59,-7.90,0.00,0.268223880597015,0.00
144811.800,5,0.23,23.3,12°56.691131 N,77°31.745050 E,0,0,0,0,731.56,-0.13,0.00,115.01,93.90,2.44,0.49,-7.90,0.00,0.268582089552239,0.00
144811.810,5,0.25,37.1,12°56.691131 N,77°31.745050 E,0,0,0,0,731.56,-0.15,0.00,115.02,93.90,-0.17,0.05,-7.90,0.00,0.269900497512438,0.00
144811.820,5,0.27,30.4,12°56.691131 N,77°31.745051 E,0,0,0,0,731.56,-0.45,0.00,115.03,93.90,0.09,0.05,-7.90,0.00,0.269686567164179,0.00
144811.830,5,0.41,54.3,12°56.691132 N,77°31.745052 E,0,0,0,0,731.56,-0.24,0.00,115.04,93.90,-0.49,0.42,-7.91,0.01,0.269830845771144,0.00
144811.840,5,0.37,48.3,12°56.691132 N,77°31.745052 E,0,0,0,0,731.56,0.09,0.00,115.05,93.90,0.11,-0.13,-7.91,0.01,0.269985074626866,0.00
144811.850,5,0.29,32.6,12°56.691132 N,77°31.745052 E,0,0,0,0,731.56,0.08,0.00,115.06,93.90,0.22,-0.23,-7.91,0.00,0.270706467661692,0.00
144811.860,5,0.39,40.8,12°56.691133 N,77°31.745052 E,0,0,0,0,731.57,0.44,0.00,115.07,93.90,-0.16,0.28,-7.91,0.01,0.271208955223881,0.00
144811.870,5,0.36,33.7,12°56.691133 N,77°31.745053 E,0,0,0,0,731.57,0.77,0.00,115.08,93.90,0.13,-0.06,-7.91,0.01,0.273049751243781,0.01
144811.880,5,0.27,35.0,12°56.691133 N,77°31.745053 E,0,0,0,0,731.57,0.54,0.00,115.09,93.90,-0.02,-0.28,-7.90,0.01,0.271940298507463,0.00
144811.890,5,0.09,115.1,12°56.691132 N,77°31.745053 E,0,0,0,0,731.57,0.12,0.00,115.10,93.90,-0.35,-0.50,-7.90,0.00,0.271174129353234,0.00
144811.900,5,0.19,77.1,12°56.691132 N,77°31.745054 E,0,0,0,0,731.57,0.02,0.00,115.11,93.90,0.36,0.29,-7.90,0.00,0.271477611940299,0.00
144811.910,5,0.25,130.8,12°56.691131 N,77°31.745054 E,0,0,0,0,731.57,-0.34,0.00,115.12,93.90,-0.66,0.16,-7.90,0.00,0.271746268656717,0.00
144811.920,5,0.37,68.4,12°56.691133 N,77°31.745055 E,0,0,0,0,731.57,-0.13,0.00,115.13,93.90,1.15,0.36,-7.90,0.01,0.271681592039801,0.00
144811.930,5,0.51,27.5,12°56.691134 N,77°31.745055 E,0,0,0,0,731.57,0.09,0.00,115.14,93.90,1.03,0.39,-7.90,0.01,0.269840796019901,-0.01
144811.940,5,0.41,37.6,12°56.691134 N,77°31.745056 E,0,0,0,0,731.57,-0.35,0.00,115.15,93.90,-0.20,-0.29,-7.90,0.01,0.268592039800995,0.00
144811.950,5,0.44,26.4,12°56.691135 N,77°31.745056 E,0,0,0,0,731.57,0.04,0.00,115.16,93.90,0.25,0.10,-7.90,0.01,0.26818407960199,0.00
144811.960,5,0.40,36.5,12°56.691135 N,77°31.745057 E,0,0,0,0,731.58,0.09,0.00,115.17,93.90,-0.20,-0.12,-7.90,0.01,0.266258706467662,-0.01
144811.970,5,0.07,136.3,12°56.691134 N,77°31.745056 E,0,0,0,0,731.58,0.13,0.00,115.18,93.90,-0.33,-0.94,-7.90,0.00,0.264114427860697,-0.01
144811.980,5,0.04,290.3,12°56.691134 N,77°31.745056 E,0,0,0,0,731.57,-0.38,0.00,115.19,93.90,-0.31,-0.07,-7.90,0.00,0.262009950248756,-0.01
144811.990,5,0.17,312.5,12°56.691135 N,77°31.745056 E,0,0,0,0,731.58,0.07,0.00,115.20,93.90,-0.18,0.36,-7.90,0.00,0.262243781094527,0.00
144812.000,5,0.49,236.1,12°56.691131 N,77°31.745057 E,0,0,0,0,731.59,-0.40,0.00,115.21,93.90,1.84,0.91,-7.90,0.01,0.262298507462687,0.00
144812.010,5,0.27,254.3,12°56.691132 N,77°31.745058 E,0,0,0,0,731.59,-0.20,0.00,115.22,93.90,-0.24,-0.62,-7.90,0.01,0.261024875621891,0.00
144812.020,5,0.27,271.8,12°56.691132 N,77°31.745058 E,0,0,0,0,731.59,-0.22,0.00,115.23,93.90,-0.23,0.00,-7.90,0.01,0.26092039800995,0.00
144812.030,5,0.22,278.4,12°56.691132 N,77°31.745058 E,0,0,0,0,731.59,-0.16,0.00,115.24,93.90,-0.07,-0.14,-7.90,0.00,0.259910447761194,0.00
144812.040,5,0.23,267.7,12°56.691132 N,77°31.745058 E,0,0,0,0,731.59,-0.38,0.00,115.25,93.90,0.12,0.02,-7.91,0.00,0.259502487562189,0.00
144812.050,5,0.18,220.5,12°56.691132 N,77°31.745059 E,0,0,0,0,731.59,-0.72,0.00,115.26,93.90,0.42,-0.13,-7.91,0.01,0.259059701492537,0.00
144812.060,5,0.04,293.9,12°56.691132 N,77°31.745059 E,0,0,0,0,731.60,-0.30,0.00,115.27,93.90,-0.13,-0.40,-7.91,0.00,0.259567164179105,0.00
144812.070,5,0.07,45.2,12°56.691133 N,77°31.745060 E,0,0,0,0,731.59,-0.09,0.00,115.28,93.90,0.89,0.10,-7.91,0.00,0.259542288557214,0.00
144812.080,5,0.05,194.7,12°56.691132 N,77°31.745060 E,0,0,0,0,731.60,-0.14,0.00,115.29,93.90,-0.35,-0.07,-7.91,0.00,0.258179104477612,0.00
144812.090,5,0.17,110.1,12°56.691132 N,77°31.745061 E,0,0,0,0,731.60,-0.14,0.00,115.30,93.90,0.72,0.35,-7.91,0.00,0.257213930348259,0.00
144812.100,5,0.40,65.0,12°56.691134 N,77°31.745062 E,0,0,0,0,731.60,0.04,0.00,115.31,93.90,0.90,0.65,-7.91,0.01,0.257771144278607,0.00
144812.110,5,0.59,46.8,12°56.691135 N,77°31.745063 E,0,0,0,0,731.60,0.45,0.00,115.32,93.90,0.53,0.52,-7.91,0.01,0.257781094527363,0.00
144812.120,5,0.54,26.4,12°56.691136 N,77°31.745062 E,0,0,0,0,731.60,0.45,0.00,115.33,93.90,0.54,-0.14,-7.91,0.01,0.257009950248756,0.00
144812.130,5,0.30,46.1,12°56.691135 N,77°31.745063 E,0,0,0,0,731.60,0.25,0.00,115.34,93.90,-0.29,-0.68,-7.91,0.00,0.255835820895522,0.00
144812.140,5,0.35,69.3,12°56.691135 N,77°31.745063 E,0,0,0,0,731.60,0.15,0.00,115.35,93.90,-0.40,0.13,-7.91,0.00,0.256238805970149,0.00
144812.150,5,0.22,87.1,12°56.691135 N,77°31.745063 E,0,0,0,0,731.60,-0.06,0.00,115.36,93.90,-0.20,-0.35,-7.91,0.00,0.256457711442786,0.00
144812.160,5,0.19,202.3,12°56.691134 N,77°31.745062 E,0,0,0,0,731.59,-0.45,0.00,115.37,93.90,-1.09,-0.09,-7.91,0.00,0.255323383084577,0.00
144812.170,5,0.14,8.0,12°56.691136 N,77°31.745063 E,0,0,0,0,731.60,-0.33,0.00,115.38,93.90,1.33,-0.15,-7.91,0.00,0.25528855721393,0.00
144812.180,5,0.14,8.5,12°56.691136 N,77°31.745063 E,0,0,0,0,731.60,-0.19,0.00,115.39,93.90,0.00,0.00,-7.91,0.00,0.255437810945274,0.00
144812.190,5,0.09,351.2,12°56.691136 N,77°31.745063 E,0,0,0,0,731.60,0.02,0.00,115.40,93.90,0.08,-0.14,-7.91,0.00,0.25607960199005,0.00
144812.200,5,0.19,341.3,12°56.691137 N,77°31.745063 E,0,0,0,0,731.60,0.06,0.00,115.41,93.90,0.09,0.27,-7.91,0.00,0.257860696517413,0.01
144812.210,5,0.12,181.8,12°56.691136 N,77°31.745064 E,0,0,0,0,731.60,-0.18,0.00,115.42,93.90,0.91,-0.20,-7.91,0.00,0.258905472636816,0.00
144812.220,5,0.11,252.6,12°56.691136 N,77°31.745063 E,0,0,0,0,731.60,0.15,0.00,115.43,93.90,-0.38,-0.02,-7.91,0.00,0.260507462686567,0.00
144812.230,5,0.12,284.7,12°56.691136 N,77°31.745063 E,0,0,0,0,731.60,0.11,0.00,115.44,93.90,-0.19,0.02,-7.91,0.00,0.260059701492537,0.00
144812.240,5,0.29,233.5,12°56.691138 N,77°31.745060 E,0,0,0,0,731.59,0.02,0.00,115.45,93.90,0.75,0.50,-7.91,0.00,0.259044776119403,0.00
144812.250,5,0.32,207.1,12°56.691137 N,77°31.745060 E,0,0,0,0,731.59,-0.17,0.00,115.46,93.90,0.42,0.08,-7.91,0.00,0.257900497512438,0.00
144812.260,5,0.23,206.8,12°56.691138 N,77°31.745060 E,0,0,0,0,731.59,-0.19,0.00,115.47,93.90,0.00,-0.26,-7.91,0.00,0.258109452736318,0.00
144812.270,5,0.17,160.4,12°56.691138 N,77°31.745061 E,0,0,0,0,731.60,0.48,0.00,115.48,93.90,0.39,-0.17,-7.91,0.00,0.256636815920398,0.00
144812.280,5,0.12,273.7,12°56.691139 N,77°31.745060 E,0,0,0,0,731.60,0.53,0.00,115.49,93.90,-0.67,-0.14,-7.91,0.00,0.257487562189055,0.00
144812.290,5,0.15,354.2,12°56.691139 N,77°31.745061 E,0,0,0,0,731.60,0.45,0.00,115.50,93.90,-0.58,0.08,-7.91,0.00,0.257547263681592,0.00
144812.300,5,0.22,231.4,12°56.691138 N,77°31.745060 E,0,0,0,0,731.60,0.08,0.00,115.51,93.90,1.35,0.21,-7.91,0.00,0.257149253731343,0.00
144812.310,5,0.58,184.6,12°56.691136 N,77°31.745061 E,0,0,0,0,731.60,-0.12,0.00,115.52,93.90,1.35,1.02,-7.91,0.01,0.257696517412935,0.00
144812.320,5,0.29,185.9,12°56.691137 N,77°31.745061 E,0,0,0,0,731.60,0.18,0.00,115.53,93.90,-0.02,-0.84,-7.91,0.00,0.25863184079602,0.00
144812.330,5,0.21,214.3,12°56.691137 N,77°31.745061 E,0,0,0,0,731.60,0.43,0.00,115.54,93.90,-0.29,-0.23,-7.91,0.00,0.259691542288557,0.00
144812.340,5,0.18,234.0,12°56.691137 N,77°31.745060 E,0,0,0,0,731.60,-0.20,0.00,115.55,93.90,-0.18,-0.07,-7.91,0.00,0.259771144278607,0.00
144812.350,5,0.23,247.4,12°56.691137 N,77°31.745060 E,0,0,0,0,731.60,-0.22,0.00,115.56,93.90,-0.15,0.13,-7.91,0.00,0.25971144278607,0.00
144812.360,5,0.09,6.8,12°56.691138 N,77°31.745061 E,0,0,0,0,731.60,0.11,0.00,115.57,93.90,1.08,-0.38,-7.91,0.00,0.25936815920398,0.00
144812.370,5,0.18,150.3,12°56.691137 N,77°31.745061 E,0,0,0,0,731.60,-0.23,0.00,115.58,93.90,-1.28,0.25,-7.91,0.00,0.258616915422886,0.00
144812.380,5,0.20,187.5,12°56.691137 N,77°31.745061 E,0,0,0,0,731.60,-0.38,0.00,115.59,93.90,-0.37,0.05,-7.91,0.00,0.258114427860697,0.00
144812.390,5,0.19,322.7,12°56.691138 N,77°31.745061 E,0,0,0,0,731.60,-0.36,0.00,115.60,93.90,-1.28,-0.02,-7.91,0.00,0.257890547263682,0.00
144812.400,5,0.28,2.6,12°56.691139 N,77°31.745061 E,0,0,0,0,731.59,-0.63,0.00,115.61,93.90,-0.55,0.25,-7.91,0.00,0.256029850746269,-0.01
144812.410,5,0.19,201.3,12°56.691137 N,77°31.745061 E,0,0,0,0,731.59,-1.08,0.00,115.62,93.90,-1.86,-0.25,-7.91,0.00,0.254925373134328,0.00
144812.420,5,0.38,217.2,12°56.691137 N,77°31.745060 E,0,0,0,0,731.60,-0.22,0.00,115.63,93.90,-0.30,0.54,-7.91,0.00,0.255179104477612,0.00
144812.430,5,0.39,197.1,12°56.691136 N,77°31.745060 E,0,0,0,0,731.60,0.13,0.00,115.64,93.90,0.38,0.02,-7.91,0.00,0.254776119402985,0.00
144812.440,5,0.15,117.0,12°56.691137 N,77°31.745062 E,0,0,0,0,731.60,0.58,0.00,115.65,93.90,0.58,-0.68,-7.91,0.00,0.254681592039801,0.00
144812.450,5,0.40,28.9,12°56.691139 N,77°31.745062 E,0,0,0,0,731.61,0.64,0.00,115.66,93.90,1.75,0.72,-7.91,0.00,0.253980099502488,0.00
144812.460,5,0.33,58.1,12°56.691139 N,77°31.745063 E,0,0,0,0,731.60,0.30,0.00,115.67,93.90,-0.47,-0.22,-7.91,0.00,0.253407960199005,0.00
144812.470,5,0.21,76.4,12°56.691138 N,77°31.745063 E,0,0,0,0,731.60,0.03,0.00,115.68,93.90,-0.19,-0.33,-7.91,0.00,0.253791044776119,0.00
144812.480,5,0.16,40.4,12°56.691138 N,77°31.745063 E,0,0,0,0,731.60,-0.16,0.00,115.69,93.90,0.28,-0.14,-7.91,0.00,0.254383084577114,0.00
144812.490,5,0.32,34.6,12°56.691139 N,77°31.745063 E,0,0,0,0,731.61,0.28,0.00,115.70,93.90,0.09,0.46,-7.91,0.01,0.254562189054726,0.00
144812.500,5,0.25,346.3,12°56.691139 N,77°31.745062 E,0,0,0,0,731.60,-0.52,0.00,115.71,93.90,0.61,-0.18,-7.91,0.01,0.254084577114428,0.00
144812.510,5,0.46,22.5,12°56.691141 N,77°31.745063 E,0,0,0,0,731.60,-0.36,0.00,115.72,93.90,-0.82,0.57,-7.91,0.01,0.25363184079602,0.00
144812.520,5,0.35,26.0,12°56.691140 N,77°31.745064 E,0,0,0,0,731.60,-0.24,0.00,115.73,93.90,-0.06,-0.29,-7.91,0.01,0.252507462686567,0.00
144812.530,5,0.16,135.8,12°56.691139 N,77°31.745064 E,0,0,0,0,731.61,0.31,0.00,115.74,93.90,-0.89,-0.54,-7.91,0.00,0.252626865671642,0.00
144812.540,5,0.37,201.7,12°56.691138 N,77°31.745063 E,0,0,0,0,731.61,0.00,0.00,115.75,93.90,-1.21,0.59,-7.91,0.00,0.252681592039801,0.00
144812.550,5,0.37,194.5,12°56.691138 N,77°31.745063 E,0,0,0,0,731.61,0.38,0.00,115.76,93.90,0.13,-0.01,-7.91,0.00,0.251383084577115,0.00
144812.560,5,0.54,185.4,12°56.691136 N,77°31.745063 E,0,0,0,0,731.61,0.11,0.00,115.77,93.90,0.24,0.49,-7.91,0.01,0.250641791044776,0.00
144812.570,5,0.34,179.2,12°56.691137 N,77°31.745063 E,0,0,0,0,731.61,-0.23,0.00,115.78,93.90,0.10,-0.58,-7.91,0.00,0.250601990049751,0.00
144812.580,5,0.15,204.2,12°56.691138 N,77°31.745063 E,0,0,0,0,731.61,0.04,0.00,115.79,93.90,-0.18,-0.53,-7.91,0.00,0.250074626865672,0.00
144812.590,5,0.09,57.8,12°56.691138 N,77°31.745064 E,0,0,0,0,731.61,0.23,0.00,115.80,93.90,0.66,-0.16,-7.91,0.00,0.251049751243781,0.00
144812.600,5,0.21,216.3,12°56.691137 N,77°31.745063 E,0,0,0,0,731.61,-0.16,0.00,115.81,93.90,-1.66,0.34,-7.91,0.00,0.250243781094527,0.00
144812.610,5,0.21,225.1,12°56.691137 N,77°31.745063 E,0,0,0,0,731.61,-0.20,0.00,115.82,93.90,-0.09,0.00,-7.91,0.00,0.249089552238806,0.00
144812.620,5,0.23,255.6,12°56.691138 N,77°31.745063 E,0,0,0,0,731.61,-0.39,0.00,115.83,93.90,-0.35,0.06,-7.91,0.00,0.246422885572139,-0.01
144812.630,5,0.20,3.0,12°56.691139 N,77°31.745064 E,0,0,0,0,731.61,0.01,0.00,115.84,93.90,2.51,-0.09,-7.91,0.00,0.244422885572139,-0.01
144812.640,5,0.43,21.3,12°56.691140 N,77°31.745065 E,0,0,0,0,731.61,-0.08,0.00,115.85,93.90,-0.38,0.63,-7.91,0.00,0.244099502487562,0.00
144812.650,5,0.30,18.4,12°56.691140 N,77°31.745065 E,0,0,0,0,731.61,0.07,0.00,115.86,93.90,0.04,-0.35,-7.91,0.00,0.245318407960199,0.00
144812.660,5,0.34,24.7,12°56.691140 N,77°31.745065 E,0,0,0,0,731.62,0.41,0.00,115.87,93.90,-0.11,0.11,-7.91,0.00,0.246039800995025,0.00
144812.670,5,0.43,43.2,12°56.691141 N,77°31.745066 E,0,0,0,0,731.62,0.79,0.00,115.88,93.90,-0.40,0.26,-7.91,0.01,0.244860696517413,0.00
144812.680,5,0.71,26.3,12°56.691143 N,77°31.745067 E,0,0,0,0,731.62,0.85,0.00,115.89,93.90,0.60,0.80,-7.91,0.02,0.245388059701493,0.00
144812.690,5,0.26,34.2,12°56.691141 N,77°31.745066 E,0,0,0,0,731.62,0.36,0.00,115.90,93.90,-0.10,-1.29,-7.91,0.01,0.245273631840796,0.00
144812.700,5,0.21,288.9,12°56.691141 N,77°31.745065 E,0,0,0,0,731.62,-0.16,0.00,115.91,93.90,-2.61,-0.14,-7.91,0.01,0.245616915422886,0.00
144812.710,5,0.48,237.3,12°56.691139 N,77°31.745064 E,0,0,0,0,731.62,-0.13,0.00,115.92,93.90,1.22,0.76,-7.91,0.02,0.245412935323383,0.00
144812.720,5,0.20,238.5,12°56.691137 N,77°31.745068 E,0,0,0,0,731.63,-0.24,0.00,115.93,93.90,-0.01,-0.78,-7.91,0.00,0.245467661691542,0.00
144812.730,5,0.21,229.7,12°56.691137 N,77°31.745068 E,0,0,0,0,731.63,-0.39,0.00,115.94,93.90,0.09,0.03,-7.91,0.01,0.245243781094527,0.00
